customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
4860-IJUDE,No,13,73.75,956.65,0,No,73.58846153846153,0.16153846153846985,1,2,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
7666-WKRON,No,39,80.45,3201.55,1,Yes,82.09102564102565,-1.6410256410256494,0,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
9688-YGXVR,No,44,88.15,3973.2,0,No,90.3,-2.1499999999999915,0,4,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0423-UDIJQ,Yes,9,49.2,447.9,0,No,49.766666666666666,-0.5666666666666629,0,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
1945-XISKS,No,67,19.65,1335.2,0,No,19.928358208955224,-0.27835820895522545,0,1,0,1,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
4910-AQFFX,No,9,79.35,661.25,1,Yes,73.47222222222223,5.877777777777766,1,3,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
2154-KVJFF,No,15,79.75,1111.85,1,Yes,74.12333333333332,5.626666666666679,1,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
5360-LJCNJ,No,71,105.15,7555.0,0,No,106.40845070422536,-1.2584507042253534,0,6,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
2607-FBDFF,No,1,49.0,49.0,0,No,49.0,0.0,0,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
9647-ERGBE,No,30,100.05,3046.15,1,Yes,101.53833333333334,-1.488333333333344,0,5,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3428-XZMAZ,No,1,69.35,69.35,1,Yes,69.35,0.0,0,1,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1100-DDVRV,No,17,49.8,836.35,0,No,49.19705882352941,0.602941176470587,1,3,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0378-TOVMS,No,3,85.8,272.2,1,Yes,90.73333333333333,-4.933333333333337,0,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
4355-HBJHH,No,67,79.7,5293.4,1,Yes,79.00597014925373,0.6940298507462757,1,6,1,1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6728-WYQBC,No,1,20.95,20.95,0,No,20.95,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
9058-CBREO,Yes,1,50.55,50.55,1,Yes,50.55,0.0,0,2,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
9029-FEGVJ,Yes,32,79.3,2570.0,0,No,80.3125,-1.0125000000000028,0,3,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
7216-KAOID,No,41,19.5,798.2,0,No,19.46829268292683,0.031707317073170316,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0318-QUUOB,No,1,80.55,80.55,1,Yes,80.55,0.0,0,2,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6145-NNPNO,No,1,44.15,44.15,0,No,44.15,0.0,0,1,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
5520-FVEWJ,No,12,84.5,916.9,1,Yes,76.40833333333333,8.091666666666669,1,4,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
5339-TJFEK,No,62,105.5,6487.2,0,No,104.63225806451612,0.8677419354838776,1,6,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5572-ZDXHY,No,22,84.3,1855.65,1,Yes,84.34772727272728,-0.04772727272728616,0,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2074-GUHPQ,No,17,92.7,1556.85,0,No,91.57941176470588,1.1205882352941217,1,5,1,1,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
4625-XMOYM,No,72,26.25,1988.05,0,No,27.611805555555556,-1.3618055555555557,0,2,0,1,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False
5827-MWCZK,No,56,96.95,5432.2,0,No,97.00357142857142,-0.05357142857141639,0,5,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1385-TQOZW,No,9,20.45,147.55,0,No,16.394444444444446,4.055555555555554,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
5914-XRFQB,No,72,115.8,8424.9,0,No,117.01249999999999,-1.2124999999999915,0,8,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
4329-YPDDQ,No,20,108.2,2203.7,0,No,110.18499999999999,-1.9849999999999852,0,7,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
4804-NCPET,No,19,20.2,387.4,0,No,20.389473684210525,-0.18947368421052602,0,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False
3750-CKVKH,No,2,67.75,116.65,1,Yes,58.325,9.424999999999997,1,1,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5944-UGLLK,No,53,54.9,3045.75,0,No,57.466981132075475,-2.566981132075476,0,4,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
8063-GBATB,Yes,27,85.25,2287.25,1,Yes,84.71296296296296,0.5370370370370381,1,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7787-BNTZM,No,6,20.15,130.5,0,No,21.75,-1.6000000000000014,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2252-ISRNH,No,9,90.35,767.9,0,No,85.32222222222222,5.0277777777777715,1,4,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9415-TPKRV,No,8,55.75,446.8,0,No,55.85,-0.10000000000000142,0,3,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
5322-TEUJK,No,71,114.6,8100.25,0,No,114.08802816901408,0.5119718309859138,1,8,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
4547-KQRTM,No,10,80.05,830.7,1,Yes,83.07000000000001,-3.0200000000000102,0,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
4877-EVATK,No,1,20.0,20.0,1,Yes,20.0,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
1866-DIOQZ,No,71,66.8,4689.15,0,No,66.0443661971831,0.7556338028169023,1,6,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
8375-KVTHK,No,68,100.3,6754.35,0,No,99.32867647058823,0.9713235294117624,1,5,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2697-NQBPF,No,34,105.35,3540.65,0,No,104.13676470588236,1.2132352941176379,1,6,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3709-OIJEA,No,26,85.2,2184.6,0,No,84.02307692307691,1.1769230769230887,1,4,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7639-SUPCW,No,22,48.8,1054.6,1,Yes,47.93636363636363,0.8636363636363669,1,2,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1386-ZIKUV,No,7,18.95,130.55,0,No,18.650000000000002,0.29999999999999716,1,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0599-XNYDO,No,20,69.8,1540.35,0,No,77.0175,-7.217500000000001,0,1,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
